,name,gender,Name Rank,age,surgency_score,agreeableness_score,conscientiousness_score,emotional_stability_score,intellect_score,Daily New Cases Day 4,Time Step,Response,Run Number
225758,Reese,1,0.04599999999999993,35,1,0,1,0,0,0.0,1,0,10
225759,Clifton,1,0.10199999999999987,56,1,1,0,1,1,0.0,1,0,10
225760,Kristian,1,0.16899999999999993,31,0,1,0,1,1,0.0,1,0,10
225761,Nisha,0,0.16299999999999992,45,0,1,0,1,1,0.0,1,0,10
225762,Darlene,0,0.6889999999999998,37,0,0,1,1,1,0.0,1,0,10
225763,Ashton,1,0.4109999999999999,18,1,1,0,1,0,0.0,1,0,10
225764,Tabitha,0,0.33699999999999986,49,0,0,1,1,1,0.0,1,0,10
225765,Hannah,0,0.9289999999999999,24,0,0,0,0,1,0.0,1,0,10
225766,Kenia,0,0.4129999999999999,42,1,1,0,0,1,0.0,1,0,10
225767,Emily,0,0.9809999999999999,25,1,1,0,1,0,0.0,1,0,10
225768,Becky,0,0.8539999999999999,62,1,1,0,1,0,0.0,1,0,10
225769,Sandra,0,0.9859999999999999,48,0,0,0,0,1,0.0,1,0,10
225770,Lex,1,0.08799999999999986,40,0,1,0,0,1,0.0,1,0,10
225771,Meagan,0,0.33399999999999985,41,0,1,1,0,0,0.0,1,0,10
225772,Brianna,0,0.8179999999999998,63,0,1,1,1,0,0.0,1,0,10
225773,Marisol,0,0.8119999999999998,18,0,0,0,0,0,0.0,1,0,10
225774,Gerald,1,0.6849999999999998,41,0,0,0,1,0,0.0,1,0,10
225775,Dom,1,0.11899999999999988,45,1,0,0,0,1,0.0,1,0,10
225776,Stan,1,0.5529999999999999,23,0,1,1,1,0,0.0,1,0,10
225777,Clemente,1,0.07299999999999984,51,0,1,0,0,0,0.0,1,0,10
225778,Avery,1,0.47699999999999987,54,1,1,0,0,1,0.0,1,0,10
225779,Christa,0,0.24199999999999988,64,1,0,1,0,0,0.0,1,0,10
225780,Tessa,0,0.29999999999999993,49,1,0,1,0,0,0.0,1,0,10
225781,Iris,0,0.7679999999999999,54,1,0,1,1,0,0.0,1,0,10
225782,Cara,0,0.44799999999999984,38,1,0,0,1,0,0.0,1,0,10
225783,Jamal,1,0.5989999999999999,30,1,0,0,1,1,0.0,1,0,10
225784,Dianna,0,0.32799999999999985,24,1,0,1,1,0,0.0,1,0,10
225785,Aisha,0,0.3839999999999999,64,1,1,1,0,1,0.0,1,0,10
225786,Geo,1,0.11099999999999988,38,0,0,0,0,1,0.0,1,0,10
225787,Esther,0,0.8449999999999999,25,0,0,1,1,1,0.0,1,0,10
225788,Luciano,1,0.3739999999999999,50,0,0,1,0,0,0.0,1,0,10
225789,Quincy,1,0.11399999999999988,38,1,1,1,1,0,0.0,1,0,10
225790,Betty,0,0.8919999999999999,42,0,1,1,0,1,0.0,1,0,10
225791,Elliot,1,0.29999999999999993,38,1,0,0,1,1,0.0,1,0,10
225792,Araceli,0,0.7109999999999999,52,1,0,1,0,1,0.0,1,0,10
225793,Cristian,1,0.8009999999999999,31,0,1,0,0,0,0.0,1,0,10
225794,Pascual,1,0.2739999999999999,56,1,1,1,0,1,0.0,1,0,10
225795,Maribel,0,0.8369999999999999,24,1,1,0,1,0,0.0,1,0,10
225796,Yasmin,0,0.5069999999999999,20,1,0,0,0,0,0.0,1,0,10
225797,Carter,1,0.4119999999999999,43,0,1,1,1,0,0.0,1,0,10
225798,Yuri,1,0.42899999999999994,43,1,1,1,0,1,0.0,1,0,10
225799,Diego,1,0.8639999999999999,22,1,0,0,0,1,0.0,1,0,10
225800,Patrick,1,0.9309999999999998,56,0,0,0,1,1,0.0,1,0,10
225801,Giselle,0,0.45999999999999985,40,1,0,0,1,0,0.0,1,0,10
225802,Ines,0,0.44899999999999984,61,0,1,1,1,0,0.0,1,0,10
225803,Martina,0,0.47899999999999987,62,0,1,0,0,0,0.0,1,0,10
225804,Kareem,1,0.22999999999999987,64,1,0,0,1,1,0.0,1,0,10
225805,Andrés,1,0.23599999999999988,51,1,0,0,1,0,0.0,1,0,10
225806,Sarai,0,0.22099999999999986,64,0,1,1,0,1,0.0,1,0,10
225807,Kat,0,0.6059999999999999,50,0,0,1,0,0,0.0,1,0,10
225808,Lucas,1,0.7509999999999999,55,0,0,0,0,1,0.0,1,0,10
225809,Rocky,1,0.45499999999999985,58,1,0,1,1,0,0.0,1,0,10
225810,Valentin,1,0.5119999999999999,35,1,0,1,0,1,0.0,1,0,10
225811,Marisa,0,0.6019999999999999,20,1,1,0,1,0,0.0,1,0,10
225812,Abdi,1,0.12199999999999989,45,0,0,0,0,1,0.0,1,0,10
225813,Alicia,0,0.9469999999999998,47,0,1,0,0,0,0.0,1,0,10
225814,Zoe,0,0.5449999999999999,38,1,1,1,1,1,0.0,1,0,10
225815,Wilson,1,0.6909999999999998,19,0,0,0,0,1,0.0,1,0,10
225816,Mackenzie,0,0.4969999999999999,46,0,0,1,1,1,0.0,1,0,10
225817,Kasey,0,0.30899999999999994,22,1,1,1,0,1,0.0,1,0,10
225818,Chrissy,0,0.4109999999999999,64,0,1,0,0,1,0.0,1,0,10
225819,Brooke,0,0.7889999999999999,41,0,1,0,1,0,0.0,1,0,10
225820,Jacinto,1,0.15499999999999992,57,1,1,0,0,1,0.0,1,0,10
225821,Joaquin,1,0.6209999999999999,26,0,1,1,0,0,0.0,1,0,10
225822,Natasha,0,0.7739999999999999,24,0,0,1,0,0,0.0,1,0,10
225823,Kristin,0,0.8009999999999999,19,1,0,0,0,0,0.0,1,0,10
225824,Li,0,0.19499999999999984,30,0,1,1,1,1,0.0,1,0,10
225825,Stacie,0,0.2619999999999999,52,0,1,1,0,1,0.0,1,0,10
225826,Antoine,1,0.3619999999999999,21,0,0,0,1,1,0.0,1,0,10
225827,Angeles,0,0.42099999999999993,23,1,0,1,0,0,0.0,1,0,10
225828,Sandy,0,0.9109999999999999,28,1,1,0,1,1,0.0,1,0,10
225829,Nacho,1,0.23499999999999988,26,0,1,1,0,0,0.0,1,0,10
225830,Evelyn,0,0.8729999999999999,38,1,0,1,0,0,0.0,1,0,10
225831,Erick,1,0.827,58,0,0,0,0,1,0.0,1,0,10
225832,Mahesh,1,0.11199999999999988,50,0,1,0,1,0,0.0,1,0,10
225833,Itzel,0,0.19999999999999984,26,0,1,0,0,0,0.0,1,0,10
225834,Rohit,1,0.2629999999999999,24,1,0,0,1,0,0.0,1,0,10
225835,Sterling,1,0.03499999999999992,48,0,1,1,0,0,0.0,1,0,10
225836,Davis,1,0.21199999999999986,65,0,1,0,1,0,0.0,1,0,10
225837,Nena,0,0.4919999999999999,29,1,1,1,0,1,0.0,1,0,10
225838,Lexie,0,0.039999999999999925,31,1,1,0,0,0,0.0,1,0,10
225839,Flora,0,0.2599999999999999,53,1,1,1,1,1,0.0,1,0,10
225840,Harrison,1,0.3889999999999999,19,1,0,1,0,1,0.0,1,0,10
225841,Guy,1,0.5359999999999998,51,0,1,1,0,1,0.0,1,0,10
225842,Alexandria,0,0.4009999999999999,60,0,1,1,0,1,0.0,1,0,10
225843,Ulises,1,0.5219999999999999,21,0,0,1,1,1,0.0,1,0,10
225844,Alexander,1,0.8869999999999999,41,1,1,0,0,1,0.0,1,0,10
225845,Steve,1,0.9639999999999999,28,0,1,1,0,0,0.0,1,0,10
225846,Allen,1,0.7609999999999999,45,1,1,0,0,0,0.0,1,0,10
225847,El,1,0.6789999999999998,48,0,0,1,0,1,0.0,1,0,10
225848,Ray,1,0.8609999999999999,63,1,1,1,1,0,0.0,1,0,10
225849,Pam,0,0.8219999999999998,37,1,1,0,1,0,0.0,1,0,10
225850,Johanna,0,0.6339999999999999,60,0,1,0,1,0,0.0,1,0,10
225851,Gerson,1,0.3709999999999999,29,1,0,1,1,0,0.0,1,0,10
225852,Tamara,0,0.7089999999999999,21,1,0,0,0,0,0.0,1,0,10
225853,Gavin,1,0.585,54,1,0,1,1,1,0.0,1,0,10
225854,Ken,1,0.8559999999999999,32,0,1,0,0,1,0.0,1,0,10
225855,Cecy,0,0.1519999999999999,26,1,1,1,1,1,0.0,1,0,10
225856,Grant,1,0.6449999999999999,27,1,1,0,0,1,0.0,1,0,10
225857,Garcia,1,0.3669999999999999,51,1,0,1,0,1,0.0,1,0,10
225858,Rob,1,0.8729999999999999,62,1,1,0,1,1,0.0,1,0,10
225859,Lane,1,0.23399999999999987,47,0,1,0,1,1,0.0,1,0,10
225860,Kaylee,0,0.43899999999999983,23,0,1,1,0,0,0.0,1,0,10
225861,Marina,0,0.829,63,0,0,1,0,1,0.0,1,0,10
225862,Denisse,0,0.16599999999999993,63,1,0,1,1,1,0.0,1,0,10
225863,Taylor,0,0.938,27,1,1,1,1,0,0.0,1,0,10
225864,Rena,0,0.06399999999999983,48,0,1,1,1,0,0.0,1,0,10
225865,Isabel,0,0.9199999999999999,43,0,0,1,0,1,0.0,1,0,10
225866,Christie,0,0.44699999999999984,32,0,1,1,1,1,0.0,1,0,10
225867,Aiden,1,0.20099999999999985,57,0,1,0,0,0,0.0,1,0,10
225868,Samantha,0,0.9559999999999998,33,0,1,1,0,1,0.0,1,0,10
225869,Russ,1,0.46499999999999986,31,1,1,0,0,0,0.0,1,0,10
225870,Wesley,1,0.6589999999999998,27,1,0,0,0,0,0.0,1,0,10
225871,Bryan,1,0.9089999999999999,41,1,0,0,1,1,0.0,1,0,10
225872,Fer,1,0.2919999999999999,30,0,1,0,0,1,0.0,1,0,10
225873,Brennan,1,0.04499999999999993,38,1,0,1,0,1,0.0,1,0,10
225874,Jenna,0,0.7669999999999999,36,0,0,0,1,0,0.0,1,0,10
225875,Camilo,1,0.43899999999999983,60,1,0,0,1,0,0.0,1,0,10
225876,Maricruz,0,0.013999999999999901,64,0,0,0,1,0,0.0,1,0,10
225877,Tristan,1,0.5939999999999999,34,1,0,0,0,0,0.0,1,0,10
225878,Celso,1,0.18299999999999994,19,1,0,0,0,0,0.0,1,0,10
225879,Dianne,0,0.5249999999999999,26,0,1,0,0,1,0.0,1,0,10
225880,Erwin,1,0.07799999999999985,22,1,0,0,0,1,0.0,1,0,10
225881,Nico,1,0.5089999999999999,20,1,0,1,0,1,0.0,1,0,10
225882,Young,1,0.2679999999999999,48,1,0,0,0,1,0.0,1,0,10
225883,Allison,0,0.8519999999999999,61,1,1,0,1,1,0.0,1,0,10
225884,Stephany,0,0.12299999999999989,47,1,1,1,0,1,0.0,1,0,10
225885,Victor,1,0.9709999999999999,44,1,1,1,1,0,0.0,1,0,10
225886,Winston,1,0.3759999999999999,64,1,0,1,1,1,0.0,1,0,10
225887,Renata,0,0.2469999999999999,21,0,1,1,1,0,0.0,1,0,10
225888,Manolo,1,0.05799999999999994,63,1,1,1,1,0,0.0,1,0,10
225889,Matilde,0,0.05599999999999994,33,0,0,1,1,1,0.0,1,0,10
225890,Alana,0,0.33499999999999985,54,1,0,1,1,0,0.0,1,0,10
225891,Catalina,0,0.5429999999999999,32,0,1,1,1,0,0.0,1,0,10
225892,Jae,1,0.21099999999999985,44,0,1,1,0,1,0.0,1,0,10
225893,Jerry,1,0.8899999999999999,35,0,0,1,1,1,0.0,1,0,10
225894,Graham,1,0.30399999999999994,19,1,1,1,1,0,0.0,1,0,10
225895,Héctor,1,0.2479999999999999,62,0,0,0,0,1,0.0,1,0,10
225896,Jo,0,0.6599999999999999,27,1,1,0,0,1,0.0,1,0,10
225897,Martin,1,0.9319999999999999,50,0,1,0,1,1,0.0,1,0,10
225898,Terrance,1,0.44499999999999984,22,0,1,0,1,1,0.0,1,0,10
225899,Marta,0,0.7569999999999999,20,1,0,0,1,0,0.0,1,0,10
225900,Seth,1,0.7329999999999999,38,0,1,1,0,0,0.0,1,0,10
225901,Jacky,1,0.42199999999999993,57,1,1,0,1,1,0.0,1,0,10
225902,Antonio,1,0.9659999999999999,33,0,1,1,0,0,0.0,1,0,10
225903,Dulce,0,0.6419999999999999,53,1,1,1,1,0,0.0,1,0,10
225904,Katie,0,0.9639999999999999,33,1,1,0,0,1,0.0,1,0,10
225905,Lucero,0,0.29699999999999993,38,0,1,1,0,1,0.0,1,0,10
225906,Debby,0,0.11099999999999988,30,1,0,1,0,1,0.0,1,0,10
225907,Jess,0,0.7149999999999999,49,1,1,0,1,0,0.0,1,0,10
225908,Emiliano,1,0.31799999999999984,62,1,1,0,1,1,0.0,1,0,10
225909,Dee,0,0.7959999999999999,58,1,0,0,0,0,0.0,1,0,10
225910,Keith,1,0.8809999999999999,46,1,0,1,1,1,0.0,1,0,10
225911,Josh,1,0.9489999999999998,51,1,0,1,0,0,0.0,1,0,10
225912,Karan,1,0.09999999999999987,40,0,0,0,1,1,0.0,1,0,10
225913,Marian,0,0.43099999999999994,53,1,0,1,0,1,0.0,1,0,10
225914,Gage,1,0.23199999999999987,32,0,0,1,1,1,0.0,1,0,10
225915,Irma,0,0.8549999999999999,24,0,0,0,0,0,0.0,1,0,10
225916,Owen,1,0.5039999999999999,35,0,1,1,0,0,0.0,1,0,10
225917,Andy,1,0.8939999999999999,53,1,0,1,1,0,0.0,1,0,10
225918,Melissa,0,0.9849999999999999,55,0,0,1,0,0,0.0,1,0,10
225919,Gail,0,0.7279999999999999,47,1,1,0,1,1,0.0,1,0,10
225920,Agnes,0,0.23899999999999988,53,1,1,0,0,0,0.0,1,0,10
225921,Irene,0,0.8239999999999998,60,1,0,1,0,0,0.0,1,0,10
225922,Altagracia,0,0.08399999999999985,21,0,0,1,0,1,0.0,1,0,10
225923,Shelby,0,0.6989999999999998,32,0,0,0,0,1,0.0,1,0,10
225924,Theodore,1,0.17299999999999993,55,0,0,0,1,0,0.0,1,0,10
225925,Robyn,0,0.5299999999999999,21,0,1,1,1,1,0.0,1,0,10
225926,Kevin,1,0.9869999999999999,64,0,0,0,1,0,0.0,1,0,10
225927,Kylie,0,0.44199999999999984,64,1,0,1,0,0,0.0,1,0,10
225928,Priyanka,0,0.11399999999999988,58,0,0,1,1,1,0.0,1,0,10
225929,Lizeth,0,0.35599999999999987,50,0,1,1,0,0,0.0,1,0,10
225930,Rochelle,0,0.3799999999999999,31,1,0,1,0,1,0.0,1,0,10
225931,Cruz,1,0.6489999999999999,18,0,1,1,0,0,0.0,1,0,10
225932,Jake,1,0.8889999999999999,54,0,1,0,1,0,0.0,1,0,10
225933,Staci,0,0.038999999999999924,29,1,0,0,1,0,0.0,1,0,10
225934,Adolfo,1,0.6609999999999998,58,0,1,0,1,1,0.0,1,0,10
225935,Adan,1,0.6729999999999998,51,1,1,0,0,1,0.0,1,0,10
225936,Ross,1,0.6289999999999999,45,0,1,0,1,1,0.0,1,0,10
225937,Prince,1,0.5609999999999999,51,0,1,0,0,1,0.0,1,0,10
225938,Flor,0,0.7239999999999999,49,1,0,1,0,0,0.0,1,0,10
225939,Paula,0,0.9029999999999999,47,0,0,0,0,1,0.0,1,0,10
225940,Lucy,0,0.8879999999999999,38,1,1,1,1,1,0.0,1,0,10
225941,Jada,0,0.31699999999999984,63,1,0,1,0,0,0.0,1,0,10
225942,Barbara,0,0.9649999999999999,42,0,0,1,0,0,0.0,1,0,10
225943,Jon,1,0.8859999999999999,33,0,1,0,0,1,0.0,1,0,10
225944,Lazaro,1,0.5589999999999999,41,1,0,0,1,1,0.0,1,0,10
225945,Ralph,1,0.704,45,0,0,1,0,1,0.0,1,0,10
225946,Guillermo,1,0.8069999999999999,63,1,0,0,0,0,0.0,1,0,10
225947,Lola,0,0.6269999999999999,54,0,0,0,0,0,0.0,1,0,10
225948,Lia,0,0.23699999999999988,55,0,1,1,1,0,0.0,1,0,10
225949,Harry,1,0.7089999999999999,62,0,1,1,0,1,0.0,1,0,10
225950,Vicente,1,0.696,22,0,1,1,1,0,0.0,1,0,10
225951,Darwin,1,0.4869999999999999,31,0,1,1,1,1,0.0,1,0,10
225952,Elvis,1,0.5489999999999999,30,1,1,0,0,1,0.0,1,0,10
225953,Yessica,0,0.16699999999999993,21,0,1,0,1,1,0.0,1,0,10
225954,Johnathan,1,0.4969999999999999,52,0,0,0,0,1,0.0,1,0,10
225955,Bethany,0,0.563,57,0,1,1,1,1,0.0,1,0,10
225956,Lesley,0,0.3609999999999999,60,0,0,0,0,0,0.0,1,0,10
225957,Paul,1,0.9749999999999999,19,1,1,0,0,1,0.0,1,0,10
225958,Adela,0,0.5239999999999999,31,1,1,1,0,1,0.0,1,0,10
225959,Kennedy,1,0.2889999999999999,32,0,0,0,1,0,0.0,1,0,10
225960,Eve,0,0.3629999999999999,49,0,0,0,0,0,0.0,1,0,10
225961,Walter,1,0.825,46,1,1,1,0,1,0.0,1,0,10
225962,Juliana,0,0.6149999999999999,29,0,1,0,1,0,0.0,1,0,10
225963,Lizette,0,0.026999999999999913,32,1,1,1,0,0,0.0,1,0,10
225964,Aubrey,1,0.43999999999999984,37,1,1,0,0,1,0.0,1,0,10
225965,Reynaldo,1,0.5799999999999998,20,0,0,1,1,1,0.0,1,0,10
225966,Ava,0,0.3939999999999999,45,1,1,0,1,1,0.0,1,0,10
225967,Roy,1,0.7719999999999999,25,0,1,0,1,1,0.0,1,0,10
225968,Patricia,0,0.9819999999999999,64,1,1,1,0,1,0.0,1,0,10
225969,Mya,0,0.17099999999999993,56,1,1,1,0,1,0.0,1,0,10
225970,Elaine,0,0.7839999999999999,23,0,0,0,0,1,0.0,1,0,10
225971,Margie,0,0.5119999999999999,30,0,1,0,1,0,0.0,1,0,10
225972,Emilio,1,0.7009999999999998,50,1,0,0,0,1,0.0,1,0,10
225973,Dora,0,0.7219999999999999,33,1,0,0,1,1,0.0,1,0,10
225974,Kari,0,0.5529999999999999,60,1,1,1,0,1,0.0,1,0,10
225975,Gaspar,1,0.08499999999999985,53,0,0,0,0,1,0.0,1,0,10
225976,Jeanette,0,0.6569999999999999,49,0,0,0,0,1,0.0,1,0,10
225977,Britney,0,0.2729999999999999,29,0,0,1,1,0,0.0,1,0,10
225978,Vicky,0,0.7809999999999999,57,1,0,1,0,1,0.0,1,0,10
225979,Emmanuel,1,0.7729999999999999,39,0,0,1,1,1,0.0,1,0,10
225980,Maya,0,0.6739999999999999,19,0,1,0,1,0,0.0,1,0,10
225981,Bart,1,0.20199999999999985,51,1,1,1,1,1,0.0,1,0,10
225982,Alex,1,0.9919999999999999,21,0,1,0,1,1,0.0,1,0,10
225983,Cassidy,0,0.2849999999999999,54,1,1,0,1,1,0.0,1,0,10
225984,Kenya,0,0.22199999999999986,51,1,0,1,1,0,0.0,1,0,10
225985,Pablo,1,0.8739999999999999,42,0,1,1,1,0,0.0,1,0,10
225986,Patty,0,0.8609999999999999,19,1,0,0,1,1,0.0,1,0,10
225987,Annette,0,0.7369999999999999,30,1,1,0,0,0,0.0,1,0,10
225988,Jeannette,0,0.4119999999999999,33,1,1,1,0,1,0.0,1,0,10
225989,Yung,1,0.21399999999999986,51,1,0,0,1,0,0.0,1,0,10
225990,Teresa,0,0.9549999999999998,33,0,0,1,1,1,0.0,1,0,10
225991,Lilly,0,0.5319999999999999,59,1,1,0,1,1,0.0,1,0,10
225992,Lidia,0,0.6909999999999998,19,0,1,1,0,1,0.0,1,0,10
225993,Mario,1,0.9589999999999999,45,0,0,0,0,1,0.0,1,0,10
225994,Zane,1,0.15699999999999992,26,0,0,1,1,0,0.0,1,0,10
225995,Randall,1,0.5399999999999998,40,1,0,1,1,0,0.0,1,0,10
225996,Margo,0,0.11199999999999988,55,0,0,1,0,0,0.0,1,0,10
225997,Elsie,0,0.09499999999999986,20,0,1,0,0,1,0.0,1,0,10
225998,Estefania,0,0.0009999999999998899,21,1,0,0,1,1,0.0,1,0,10
225999,Sheri,0,0.4829999999999999,40,1,0,0,1,0,0.0,1,0,10
226000,Bobbie,0,0.3759999999999999,46,0,0,1,1,0,0.0,2,0,10
226001,Giovanni,1,0.6269999999999999,63,1,0,0,0,1,0.0,2,0,10
226002,Nidia,0,0.1359999999999999,31,0,0,0,0,0,0.0,2,0,10
226003,Caitlin,0,0.6799999999999999,36,1,0,1,0,0,0.0,2,0,10
226004,Christopher,1,0.9539999999999998,46,1,0,0,1,1,0.0,2,0,10
226005,Brayan,1,0.5599999999999998,50,1,0,0,0,1,0.0,2,0,10
226006,Angelique,0,0.05699999999999994,22,1,1,0,0,1,0.0,2,0,10
226007,Maura,0,0.2899999999999999,27,1,0,1,1,1,0.0,2,0,10
226008,Kira,0,0.20799999999999985,54,0,0,0,1,1,0.0,2,0,10
226009,Solomon,1,0.32999999999999985,32,1,1,1,1,0,0.0,2,0,10
226010,Don,1,0.8529999999999999,55,0,1,0,1,0,0.0,2,0,10
226011,Jermaine,1,0.5249999999999999,27,0,1,0,0,0,0.0,2,0,10
226012,Bryant,1,0.4979999999999999,49,1,0,0,1,0,0.0,2,0,10
226013,Shelley,0,0.565,41,0,0,0,1,0,0.0,2,0,10
226014,Ernest,1,0.6069999999999999,35,1,1,1,0,1,0.0,2,0,10
226015,Sameer,1,0.07899999999999985,33,0,1,0,1,1,0.0,2,0,10
226016,Callie,0,0.06099999999999994,27,0,1,0,0,1,0.0,2,0,10
226017,Cristobal,1,0.33799999999999986,37,0,1,1,1,0,0.0,2,0,10
226018,Barry,1,0.7029999999999998,20,1,0,0,0,1,0.0,2,0,10
226019,Sara,0,0.9679999999999999,44,0,0,0,0,1,0.0,2,0,10
226020,Haley,0,0.712,60,0,0,1,0,0,0.0,2,0,10
226021,Mery,0,0.05999999999999994,55,0,1,0,1,0,0.0,2,0,10
226022,Summer,0,0.5109999999999999,65,1,1,0,1,0,0.0,2,0,10
226023,Leon,1,0.6759999999999999,64,1,0,1,1,0,0.0,2,0,10
226024,Oleg,1,0.019999999999999907,44,1,1,0,1,0,0.0,2,0,10
226025,Patti,0,0.6249999999999999,42,1,0,1,0,1,0.0,2,0,10
226026,Lucio,1,0.4149999999999999,46,0,0,0,0,0,0.0,2,0,10
226027,Nubia,0,0.014999999999999902,19,0,1,0,0,0,0.0,2,0,10
226028,Josue,1,0.7789999999999999,22,0,0,1,0,1,0.0,2,0,10
226029,Carson,1,0.3799999999999999,61,0,0,1,0,0,0.0,2,0,10
226030,Jim,1,0.9439999999999998,41,1,1,0,1,1,0.0,2,0,10
226031,Eliana,0,0.17799999999999994,34,1,1,0,1,1,0.0,2,0,10
226032,Baltazar,1,0.06099999999999994,45,0,1,0,0,0,0.0,2,0,10
226033,Remy,1,0.020999999999999908,19,1,0,1,1,1,0.0,2,0,10
226034,Claudio,1,0.5259999999999999,19,1,1,0,1,1,0.0,2,0,10
226035,Alyssa,0,0.8739999999999999,27,0,0,0,1,0,0.0,2,0,10
226036,Beto,1,0.6699999999999999,38,1,1,1,0,0,0.0,2,0,10
226037,Cristal,0,0.2629999999999999,41,1,1,1,1,0,0.0,2,0,10
226038,Lana,0,0.46799999999999986,36,0,1,1,0,1,0.0,2,0,10
226039,Ann,0,0.8979999999999999,60,0,0,0,0,1,0.0,2,0,10
226040,King,1,0.32199999999999984,63,0,1,0,0,1,0.0,2,0,10
226041,Madeline,0,0.5919999999999999,21,0,1,1,1,1,0.0,2,0,10
226042,Arthur,1,0.7049999999999998,18,1,1,1,0,1,0.0,2,0,10
226043,Anabel,0,0.3719999999999999,22,0,1,1,0,1,0.0,2,0,10
226044,Mariel,0,0.03699999999999992,45,0,0,0,0,1,0.0,2,0,10
226045,Tanner,1,0.5949999999999999,25,1,0,0,1,0,0.0,2,0,10
226046,Caroline,0,0.815,43,0,0,1,1,0,0.0,2,0,10
226047,Jude,1,0.17099999999999993,22,0,1,1,0,0,0.0,2,0,10
226048,Gino,1,0.20399999999999985,23,1,1,1,0,1,0.0,2,0,10
226049,Milagros,0,0.43599999999999994,39,0,0,0,1,0,0.0,2,0,10
226050,Gil,1,0.4959999999999999,42,1,0,1,1,1,0.0,2,0,10
226051,Damian,1,0.6679999999999999,48,1,0,1,1,0,0.0,2,0,10
226052,Candace,0,0.5139999999999999,65,1,1,0,1,1,0.0,2,0,10
226053,Gina,0,0.8839999999999999,44,1,1,0,1,1,0.0,2,0,10
226054,Rory,1,0.16799999999999993,34,0,0,0,1,0,0.0,2,0,10
226055,Lourdes,0,0.8049999999999999,19,1,0,1,0,0,0.0,2,0,10
226056,Lala,0,0.2879999999999999,19,1,0,1,0,0,0.0,2,0,10
226057,Kristie,0,0.2559999999999999,35,1,1,0,1,1,0.0,2,0,10
226058,Reyna,0,0.716,33,0,1,0,1,0,0.0,2,0,10
226059,Irving,1,0.17499999999999993,63,0,1,1,0,1,0.0,2,0,10
226060,Rony,1,0.3819999999999999,52,0,1,1,1,1,0.0,2,0,10
226061,Brittney,0,0.6069999999999999,34,0,1,0,0,1,0.0,2,0,10
226062,Luis,1,0.9939999999999999,40,0,1,1,1,0,0.0,2,0,10
226063,Tracie,0,0.1299999999999999,56,1,1,0,1,1,0.0,2,0,10
226064,Tee,1,0.47199999999999986,38,0,0,0,0,1,0.0,2,0,10
226065,Griselda,0,0.567,23,0,0,0,0,1,0.0,2,0,10
226066,Ellen,0,0.7779999999999999,29,0,0,1,0,1,0.0,2,0,10
226067,Alejandra,0,0.8929999999999999,26,0,0,1,0,0,0.0,2,0,10
226068,Joseluis,1,0.30599999999999994,58,1,0,1,0,1,0.0,2,0,10
226069,Renee,0,0.8429999999999999,21,1,1,1,1,0,0.0,2,0,10
226070,Uriel,1,0.5619999999999998,51,1,1,1,0,1,0.0,2,0,10
226071,Alessandra,0,0.018999999999999906,23,0,1,0,0,0,0.0,2,0,10
226072,Miguel Angel,1,0.48099999999999987,21,0,1,1,0,0,0.0,2,0,10
226073,Ash,1,0.4089999999999999,31,1,1,1,1,0,0.0,2,0,10
226074,Emma,0,0.9049999999999999,54,1,0,1,0,0,0.0,2,0,10
226075,Parker,1,0.47799999999999987,63,0,0,1,0,1,0.0,2,0,10
226076,Bernadette,0,0.3789999999999999,33,0,1,0,0,0,0.0,2,0,10
226077,Jen,0,0.8069999999999999,45,1,0,1,0,1,0.0,2,0,10
226078,Jackie,0,0.9359999999999999,42,1,1,1,1,0,0.0,2,0,10
226079,Johan,1,0.3629999999999999,20,0,1,0,0,0,0.0,2,0,10
226080,Viviana,0,0.48099999999999987,60,1,1,1,0,1,0.0,2,0,10
226081,Paige,0,0.7049999999999998,33,0,0,0,0,1,0.0,2,0,10
226082,Margarita,0,0.8819999999999999,23,1,1,1,1,1,0.0,2,0,10
226083,Ana,0,0.9929999999999999,65,1,1,1,0,1,0.0,2,0,10
226084,Antony,1,0.3989999999999999,31,0,1,0,0,1,0.0,2,0,10
226085,Jorge Luis,1,0.1409999999999999,52,1,0,1,1,1,0.0,2,0,10
226086,Edwin,1,0.8599999999999999,63,1,0,0,0,0,0.0,2,0,10
226087,Stephan,1,0.22499999999999987,46,1,0,1,1,0,0.0,2,0,10
226088,Monica,0,0.9629999999999999,41,1,0,0,1,0,0.0,2,0,10
226089,Esteban,1,0.716,47,1,1,1,0,1,0.0,2,0,10
226090,Eugene,1,0.6479999999999999,25,0,0,0,1,1,0.0,2,0,10
226091,Rakesh,1,0.16299999999999992,61,0,0,1,0,1,0.0,2,0,10
226092,Moe,1,0.565,31,0,1,0,0,0,0.0,2,0,10
226093,Stephen,1,0.9029999999999999,55,1,0,1,0,0,0.0,2,0,10
226094,Philip,1,0.7419999999999999,53,0,0,1,1,1,0.0,2,0,10
226095,Anne,0,0.8439999999999999,50,1,0,1,0,0,0.0,2,0,10
226096,Kate,0,0.8789999999999999,19,0,0,0,1,1,0.0,2,0,10
226097,Abhishek,1,0.22799999999999987,35,0,1,0,0,0,0.0,2,0,10
226098,Alec,1,0.5759999999999998,40,0,1,1,0,1,0.0,2,0,10
226099,Suzie,0,0.09299999999999986,65,0,0,1,0,1,0.0,2,0,10
226100,Ana Maria,0,0.22899999999999987,31,1,1,1,0,0,0.0,2,0,10
